Type,Frame,Angle
BezierQuaternion,826,-34.0014
BezierQuaternion,827,-33.7446
BezierQuaternion,828,-33.4808
BezierQuaternion,829,-33.2075
BezierQuaternion,830,-32.9223
BezierQuaternion,831,-32.6227
BezierQuaternion,832,-32.3064
BezierQuaternion,833,-31.971
BezierQuaternion,834,-31.6141
BezierQuaternion,835,-31.2334
BezierQuaternion,836,-30.8266
BezierQuaternion,837,-30.3913
BezierQuaternion,838,-29.925
BezierQuaternion,839,-29.4254
BezierQuaternion,840,-28.8899
BezierQuaternion,841,-28.2945
BezierQuaternion,842,-27.6232
BezierQuaternion,843,-26.8849
BezierQuaternion,844,-26.0888
BezierQuaternion,845,-25.2442
BezierQuaternion,846,-24.3604
BezierQuaternion,847,-23.4465
BezierQuaternion,848,-22.5119
BezierQuaternion,849,-21.566
BezierQuaternion,850,-20.618
BezierQuaternion,851,-19.6772
BezierQuaternion,852,-18.7532
BezierQuaternion,853,-17.855
BezierQuaternion,854,-16.9922
BezierQuaternion,855,-16.1739
BezierQuaternion,856,-15.4094
BezierQuaternion,857,-14.7081
BezierQuaternion,858,-14.0791
BezierQuaternion,859,-13.5318
BezierQuaternion,860,-13.0752
BezierQuaternion,861,-12.7186
BezierQuaternion,862,-12.45
BezierQuaternion,863,-12.2486
BezierQuaternion,864,-12.1103
BezierQuaternion,865,-12.0309
BezierQuaternion,866,-12.0063
BezierQuaternion,867,-12.0325
BezierQuaternion,868,-12.1054
BezierQuaternion,869,-12.2208
BezierQuaternion,870,-12.3749
BezierQuaternion,871,-12.5635
BezierQuaternion,872,-12.7829
BezierQuaternion,873,-13.0289
BezierQuaternion,874,-13.2979
BezierQuaternion,875,-13.5858
BezierQuaternion,876,-13.8889
BezierQuaternion,877,-14.2033
BezierQuaternion,878,-14.5252
BezierQuaternion,879,-14.8507
BezierQuaternion,880,-15.1758
BezierQuaternion,881,-15.4967
BezierQuaternion,882,-15.8095
BezierQuaternion,883,-16.1747
BezierQuaternion,884,-16.6461
BezierQuaternion,885,-17.2094
BezierQuaternion,886,-17.8504
BezierQuaternion,887,-18.5545
BezierQuaternion,888,-19.3068
BezierQuaternion,889,-20.0922
BezierQuaternion,890,-20.8952
BezierQuaternion,891,-21.7
BezierQuaternion,892,-22.4905
BezierQuaternion,893,-23.2503
BezierQuaternion,894,-23.9627
BezierQuaternion,895,-24.611
BezierQuaternion,896,-25.1785
BezierQuaternion,897,-25.6485
BezierQuaternion,898,-26.0046
BezierQuaternion,899,-26.231
BezierQuaternion,900,-26.3124
BezierQuaternion,901,-26.2345
BezierQuaternion,902,-25.9839
BezierQuaternion,903,-25.5487
BezierQuaternion,904,-24.9035
BezierQuaternion,905,-24.0521
BezierQuaternion,906,-23.0275
BezierQuaternion,907,-21.8623
BezierQuaternion,908,-20.5876
BezierQuaternion,909,-19.232
BezierQuaternion,910,-17.8216
BezierQuaternion,911,-16.3795
BezierQuaternion,912,-14.9257
BezierQuaternion,913,-13.4775
BezierQuaternion,914,-12.0495
BezierQuaternion,915,-10.6541
BezierQuaternion,916,-9.30209
BezierQuaternion,917,-8.00277
BezierQuaternion,918,-6.76456
BezierQuaternion,919,-5.59535
BezierQuaternion,920,-4.50286
BezierQuaternion,921,-3.49491
BezierQuaternion,922,-2.5797
BezierQuaternion,923,-1.76598
BezierQuaternion,924,-1.06315
BezierQuaternion,925,-0.440736
BezierQuaternion,926,0.140835
BezierQuaternion,927,0.684766
BezierQuaternion,928,1.19376
BezierQuaternion,929,1.67015
BezierQuaternion,930,2.11603
BezierQuaternion,931,2.53336
BezierQuaternion,932,2.924
BezierQuaternion,933,3.2898
BezierQuaternion,934,3.63265
BezierQuaternion,935,3.95447
BezierQuaternion,936,4.25728
BezierQuaternion,937,4.54318
BezierQuaternion,938,4.81438
BezierQuaternion,939,5.07316
BezierQuaternion,940,5.3219
BezierQuaternion,941,5.56305
BezierQuaternion,942,5.7991
BezierQuaternion,943,6.03256
BezierQuaternion,944,6.26592
BezierQuaternion,945,6.50161
BezierQuaternion,946,6.7305
BezierQuaternion,947,6.94249
BezierQuaternion,948,7.13844
BezierQuaternion,949,7.31924
BezierQuaternion,950,7.48573
BezierQuaternion,951,7.6388
BezierQuaternion,952,7.77928
BezierQuaternion,953,7.90804
BezierQuaternion,954,8.02593
BezierQuaternion,955,8.1338
BezierQuaternion,956,8.2325
BezierQuaternion,957,8.32288
BezierQuaternion,958,8.40578
BezierQuaternion,959,8.48207
BezierQuaternion,960,8.55257
BezierQuaternion,961,8.61816
BezierQuaternion,962,8.67967
BezierQuaternion,963,8.73797
BezierQuaternion,964,8.7939
BezierQuaternion,965,8.84832
BezierQuaternion,966,8.9021
BezierQuaternion,967,8.95022
BezierQuaternion,968,8.98763
BezierQuaternion,969,9.0151
BezierQuaternion,970,9.03345
BezierQuaternion,971,9.04347
BezierQuaternion,972,9.04595
BezierQuaternion,973,9.04172
BezierQuaternion,974,9.03157
BezierQuaternion,975,9.01632
BezierQuaternion,976,8.99676
BezierQuaternion,977,8.9737
BezierQuaternion,978,8.94795
BezierQuaternion,979,8.9203
BezierQuaternion,980,8.89155
BezierQuaternion,981,8.86249
BezierQuaternion,982,8.83391
BezierQuaternion,983,8.80661
BezierQuaternion,984,8.78136
BezierQuaternion,985,8.75895
BezierQuaternion,986,8.74017
BezierQuaternion,987,8.7258
BezierQuaternion,988,8.713
BezierQuaternion,989,8.69857
BezierQuaternion,990,8.6827
BezierQuaternion,991,8.66563
BezierQuaternion,992,8.64755
BezierQuaternion,993,8.62868
BezierQuaternion,994,8.60924
BezierQuaternion,995,8.58943
BezierQuaternion,996,8.56949
BezierQuaternion,997,8.54961
BezierQuaternion,998,8.53001
BezierQuaternion,999,8.51093
BezierQuaternion,1000,8.49256
BezierQuaternion,1001,8.47513
BezierQuaternion,1002,8.45885
BezierQuaternion,1003,8.44395
BezierQuaternion,1004,8.43065
BezierQuaternion,1005,8.41915
BezierQuaternion,1006,8.4097
BezierQuaternion,1007,8.40249
BezierQuaternion,1008,8.39776
BezierQuaternion,1009,8.39549
BezierQuaternion,1010,8.39542
BezierQuaternion,1011,8.39737
BezierQuaternion,1012,8.40118
BezierQuaternion,1013,8.40668
BezierQuaternion,1014,8.4137
BezierQuaternion,1015,8.42206
BezierQuaternion,1016,8.4316
BezierQuaternion,1017,8.44215
BezierQuaternion,1018,8.45353
BezierQuaternion,1019,8.46559
BezierQuaternion,1020,8.47814
BezierQuaternion,1021,8.49102
BezierQuaternion,1022,8.50406
BezierQuaternion,1023,8.51709
BezierQuaternion,1024,8.52993
BezierQuaternion,1025,8.54242
BezierQuaternion,1026,8.55438
BezierQuaternion,1027,8.56566
BezierQuaternion,1028,8.57606
BezierQuaternion,1029,8.58543
BezierQuaternion,1030,8.59512
BezierQuaternion,1031,8.60643
BezierQuaternion,1032,8.61909
BezierQuaternion,1033,8.63282
BezierQuaternion,1034,8.64735
BezierQuaternion,1035,8.66241
BezierQuaternion,1036,8.67773
BezierQuaternion,1037,8.69304
BezierQuaternion,1038,8.70807
BezierQuaternion,1039,8.72254
BezierQuaternion,1040,8.73618
BezierQuaternion,1041,8.74873
BezierQuaternion,1042,8.75991
BezierQuaternion,1043,8.76945
BezierQuaternion,1044,8.77707
BezierQuaternion,1045,8.78252
BezierQuaternion,1046,8.7855
BezierQuaternion,1047,8.78576
BezierQuaternion,1048,8.78303
BezierQuaternion,1049,8.77702
BezierQuaternion,1050,8.76747
BezierQuaternion,1051,8.75459
BezierQuaternion,1052,8.73886
BezierQuaternion,1053,8.72044
BezierQuaternion,1054,8.69949
BezierQuaternion,1055,8.67616
BezierQuaternion,1056,8.6506
BezierQuaternion,1057,8.62298
BezierQuaternion,1058,8.59344
BezierQuaternion,1059,8.56214
BezierQuaternion,1060,8.52923
BezierQuaternion,1061,8.49488
BezierQuaternion,1062,8.45923
BezierQuaternion,1063,8.42244
BezierQuaternion,1064,8.38468
BezierQuaternion,1065,8.34608
BezierQuaternion,1066,8.30681
BezierQuaternion,1067,8.26703
BezierQuaternion,1068,8.22688
BezierQuaternion,1069,8.18654
BezierQuaternion,1070,8.14614
BezierQuaternion,1071,8.10585
BezierQuaternion,1072,8.06545
BezierQuaternion,1073,8.02646
BezierQuaternion,1074,7.98899
BezierQuaternion,1075,7.95202
BezierQuaternion,1076,7.915
BezierQuaternion,1077,7.87712
BezierQuaternion,1078,7.8359
BezierQuaternion,1079,7.7885
BezierQuaternion,1080,7.74558
BezierQuaternion,1081,7.70814
BezierQuaternion,1082,7.63393
BezierQuaternion,1083,7.55969
BezierQuaternion,1084,7.51664
BezierQuaternion,1085,7.42774
