Type,Frame,Angle
LinearInterpolationEuler,508,-168.605
LinearInterpolationEuler,509,-169.2
LinearInterpolationEuler,510,-169.794
LinearInterpolationEuler,511,-170.389
LinearInterpolationEuler,512,-170.983
LinearInterpolationEuler,513,-171.578
LinearInterpolationEuler,514,-172.172
LinearInterpolationEuler,515,-172.767
LinearInterpolationEuler,516,-173.361
LinearInterpolationEuler,517,-173.956
LinearInterpolationEuler,518,-174.55
LinearInterpolationEuler,519,-175.145
LinearInterpolationEuler,520,-175.739
LinearInterpolationEuler,521,-176.334
LinearInterpolationEuler,522,-176.928
LinearInterpolationEuler,523,-177.523
LinearInterpolationEuler,524,-178.117
LinearInterpolationEuler,525,-178.712
LinearInterpolationEuler,526,-178.91
LinearInterpolationEuler,527,-179.108
LinearInterpolationEuler,528,-179.306
LinearInterpolationEuler,529,-179.504
LinearInterpolationEuler,530,-179.702
LinearInterpolationEuler,531,-179.899
LinearInterpolationEuler,532,-180.097
LinearInterpolationEuler,533,-180.295
LinearInterpolationEuler,534,-180.493
LinearInterpolationEuler,535,-180.691
LinearInterpolationEuler,536,-180.889
LinearInterpolationEuler,537,-181.087
LinearInterpolationEuler,538,-181.285
LinearInterpolationEuler,539,-181.483
LinearInterpolationEuler,540,-181.681
LinearInterpolationEuler,541,-181.878
LinearInterpolationEuler,542,-182.076
LinearInterpolationEuler,543,-182.274
LinearInterpolationEuler,544,-182.472
LinearInterpolationEuler,545,-182.67
LinearInterpolationEuler,546,-182.868
LinearInterpolationEuler,547,-182.686
LinearInterpolationEuler,548,-182.504
LinearInterpolationEuler,549,-182.323
LinearInterpolationEuler,550,-182.141
LinearInterpolationEuler,551,-181.959
LinearInterpolationEuler,552,-181.777
LinearInterpolationEuler,553,-181.595
LinearInterpolationEuler,554,-181.414
LinearInterpolationEuler,555,-181.232
LinearInterpolationEuler,556,-181.05
LinearInterpolationEuler,557,-180.868
LinearInterpolationEuler,558,-180.686
LinearInterpolationEuler,559,-180.504
LinearInterpolationEuler,560,-180.323
LinearInterpolationEuler,561,-180.141
LinearInterpolationEuler,562,-179.959
LinearInterpolationEuler,563,-179.777
LinearInterpolationEuler,564,-179.595
LinearInterpolationEuler,565,-179.414
LinearInterpolationEuler,566,-179.232
LinearInterpolationEuler,567,-179.05
LinearInterpolationEuler,568,-177.449
LinearInterpolationEuler,569,-175.848
LinearInterpolationEuler,570,-174.247
LinearInterpolationEuler,571,-172.646
LinearInterpolationEuler,572,-171.045
LinearInterpolationEuler,573,-169.444
LinearInterpolationEuler,574,-167.843
LinearInterpolationEuler,575,-166.242
LinearInterpolationEuler,576,-164.641
LinearInterpolationEuler,577,-163.04
LinearInterpolationEuler,578,-161.438
LinearInterpolationEuler,579,-159.837
LinearInterpolationEuler,580,-158.236
LinearInterpolationEuler,581,-156.635
LinearInterpolationEuler,582,-155.034
LinearInterpolationEuler,583,-153.433
LinearInterpolationEuler,584,-151.832
LinearInterpolationEuler,585,-150.231
LinearInterpolationEuler,586,-148.63
LinearInterpolationEuler,587,-147.029
LinearInterpolationEuler,588,-145.428
LinearInterpolationEuler,589,-138.894
LinearInterpolationEuler,590,-132.36
LinearInterpolationEuler,591,-125.826
LinearInterpolationEuler,592,-119.293
LinearInterpolationEuler,593,-112.759
LinearInterpolationEuler,594,-106.225
LinearInterpolationEuler,595,-99.6912
LinearInterpolationEuler,596,-93.1573
LinearInterpolationEuler,597,-86.6235
LinearInterpolationEuler,598,-80.0897
LinearInterpolationEuler,599,-73.5558
LinearInterpolationEuler,600,-67.022
LinearInterpolationEuler,601,-60.4882
LinearInterpolationEuler,602,-53.9543
LinearInterpolationEuler,603,-47.4205
LinearInterpolationEuler,604,-40.8867
LinearInterpolationEuler,605,-34.3528
LinearInterpolationEuler,606,-27.819
LinearInterpolationEuler,607,-21.2852
LinearInterpolationEuler,608,-14.7513
LinearInterpolationEuler,609,-8.21749
LinearInterpolationEuler,610,-8.03891
LinearInterpolationEuler,611,-7.86034
LinearInterpolationEuler,612,-7.68176
LinearInterpolationEuler,613,-7.50319
LinearInterpolationEuler,614,-7.32461
LinearInterpolationEuler,615,-7.14604
LinearInterpolationEuler,616,-6.96746
LinearInterpolationEuler,617,-6.78889
LinearInterpolationEuler,618,-6.61031
LinearInterpolationEuler,619,-6.43174
LinearInterpolationEuler,620,-6.25316
LinearInterpolationEuler,621,-6.07459
LinearInterpolationEuler,622,-5.89601
LinearInterpolationEuler,623,-5.71744
LinearInterpolationEuler,624,-5.53886
LinearInterpolationEuler,625,-5.36029
LinearInterpolationEuler,626,-5.18171
LinearInterpolationEuler,627,-5.00314
LinearInterpolationEuler,628,-4.82456
LinearInterpolationEuler,629,-4.64599
LinearInterpolationEuler,630,-4.46741
LinearInterpolationEuler,631,-4.23711
LinearInterpolationEuler,632,-4.00682
LinearInterpolationEuler,633,-3.77652
LinearInterpolationEuler,634,-3.54622
LinearInterpolationEuler,635,-3.31592
LinearInterpolationEuler,636,-3.08563
LinearInterpolationEuler,637,-2.85533
LinearInterpolationEuler,638,-2.62503
LinearInterpolationEuler,639,-2.39474
LinearInterpolationEuler,640,-2.16444
LinearInterpolationEuler,641,-1.93414
LinearInterpolationEuler,642,-1.70384
LinearInterpolationEuler,643,-1.47355
LinearInterpolationEuler,644,-1.24325
LinearInterpolationEuler,645,-1.01295
LinearInterpolationEuler,646,-0.782656
LinearInterpolationEuler,647,-0.552359
LinearInterpolationEuler,648,-0.322061
LinearInterpolationEuler,649,-0.0917643
LinearInterpolationEuler,650,0.138533
LinearInterpolationEuler,651,0.36883
LinearInterpolationEuler,652,0.384636
LinearInterpolationEuler,653,0.400442
LinearInterpolationEuler,654,0.416248
LinearInterpolationEuler,655,0.432055
LinearInterpolationEuler,656,0.447861
LinearInterpolationEuler,657,0.463667
LinearInterpolationEuler,658,0.479473
LinearInterpolationEuler,659,0.495279
LinearInterpolationEuler,660,0.511085
LinearInterpolationEuler,661,0.526891
LinearInterpolationEuler,662,0.542698
LinearInterpolationEuler,663,0.558504
LinearInterpolationEuler,664,0.57431
LinearInterpolationEuler,665,0.590116
LinearInterpolationEuler,666,0.605922
LinearInterpolationEuler,667,0.621728
LinearInterpolationEuler,668,0.637534
LinearInterpolationEuler,669,0.653341
LinearInterpolationEuler,670,0.669147
LinearInterpolationEuler,671,0.684953
LinearInterpolationEuler,672,0.700759
LinearInterpolationEuler,673,0.79287
LinearInterpolationEuler,674,0.884982
LinearInterpolationEuler,675,0.977093
LinearInterpolationEuler,676,1.0692
LinearInterpolationEuler,677,1.16132
LinearInterpolationEuler,678,1.25343
LinearInterpolationEuler,679,1.34554
LinearInterpolationEuler,680,1.43765
LinearInterpolationEuler,681,1.52976
LinearInterpolationEuler,682,1.62187
LinearInterpolationEuler,683,1.71399
LinearInterpolationEuler,684,1.8061
LinearInterpolationEuler,685,1.89821
LinearInterpolationEuler,686,1.99032
LinearInterpolationEuler,687,2.08243
LinearInterpolationEuler,688,2.17454
LinearInterpolationEuler,689,2.26665
LinearInterpolationEuler,690,2.35877
LinearInterpolationEuler,691,2.45088
LinearInterpolationEuler,692,2.54299
LinearInterpolationEuler,693,2.6351
LinearInterpolationEuler,694,9.98771
LinearInterpolationEuler,695,17.3403
LinearInterpolationEuler,696,24.6929
LinearInterpolationEuler,697,32.0456
LinearInterpolationEuler,698,39.3982
LinearInterpolationEuler,699,46.7508
LinearInterpolationEuler,700,54.1034
LinearInterpolationEuler,701,61.456
LinearInterpolationEuler,702,68.8086
LinearInterpolationEuler,703,76.1612
LinearInterpolationEuler,704,83.5139
LinearInterpolationEuler,705,90.8665
LinearInterpolationEuler,706,98.2191
LinearInterpolationEuler,707,105.572
LinearInterpolationEuler,708,112.924
LinearInterpolationEuler,709,120.277
LinearInterpolationEuler,710,127.63
LinearInterpolationEuler,711,134.982
LinearInterpolationEuler,712,142.335
LinearInterpolationEuler,713,149.687
LinearInterpolationEuler,714,157.04
LinearInterpolationEuler,715,158.577
